t,real,imag
20.1500000000004427,0.290030952279919929,-0.948717557619511376
20.2000000000004434,0.246641448405487324,-0.904452704591951928
20.2500000000004441,0.206054218643534542,-0.857500391262229211
20.3000000000004448,0.168607286230898684,-0.808137287109821134
20.3500000000004455,0.13455670109529172,-0.756723938135834384
20.4000000000004462,0.104052343060828834,-0.703666093626985845
20.4500000000004469,0.0771319581395629172,-0.649370231169894119
20.5000000000004476,0.0537339222168113917,-0.5942013757400193
20.5500000000004484,0.0337258435885226526,-0.538450682938603653
20.6000000000004491,0.0169433333580961132,-0.482318301725076837
20.6500000000004498,0.00323157736241025395,-0.425914128814382675
20.7000000000004505,-0.00751798327106681374,-0.369275758270510346
20.7500000000004512,-0.0153424836628250072,-0.312399820740696332
20.8000000000004519,-0.0201983510824930296,-0.255280554468274967
20.8500000000004526,-0.02196928299492798,-0.197948264787054323
20.9000000000004533,-0.0204896814226437768,-0.140500501953573359
20.950000000000454,-0.0155789459464108285,-0.083120261483807259
21.0000000000004547,-0.0070801271557588575,-0.0260779946657062472
21.0500000000004555,0.00510423751323413159,0.0302827601932301183
21.1000000000004562,0.0209856406878164321,0.085573312669889906
21.1500000000004569,0.0404771840005278272,0.139396072719008973
21.2000000000004576,0.0633972723943523192,0.191382438662798388
21.2500000000004583,0.0894884895423131432,0.241225452526030948
21.300000000000459,0.118447952298305098,0.288701430395103875
21.3500000000004597,0.149963397170221391,0.333676897110181003
21.4000000000004604,0.183748293727069939,0.376099917986298882
21.4500000000004611,0.219569568814526633,0.415977809580165558
21.5000000000004619,0.257262991293260579,0.453345694774458519
21.5500000000004626,0.296733624886290404,0.488231993857070445
21.6000000000004633,0.337941561768699661,0.5206274247189977
21.650000000000464,0.380875880142615253,0.550463347186782914
21.7000000000004647,0.425521923241768407,0.577603479055328606
21.7500000000004654,0.471828184464317402,0.601850479669036931
21.8000000000004661,0.519679095035587069,0.622966115566979228
21.8500000000004668,0.568878856585850246,0.640701207582326626
21.9000000000004675,0.619149365707489796,0.654829771732896804
21.9500000000004682,0.670142636769728739,0.665181030746060276
22.000000000000469,0.721465436013912331,0.671663415920647711
22.0500000000004697,0.772711592874058772,0.674276208584259074
22.1000000000004704,0.823496065998474469,0.673106795092483057
22.1500000000004711,0.87348456242881245,0.668314192814073338
22.2000000000004718,0.922413382921856928,0.660102047184401908
22.2500000000004725,0.970096024999558715,0.648686231227044052
22.3000000000004732,1.01641556744276285,0.634263144334686557
22.3500000000004739,1.06130451971231587,0.616984632658657106
22.4000000000004746,1.10471615254806288,0.59694417719337145
22.4500000000004754,1.14659289992401403,0.574176859515618032
22.5000000000004761,1.18683794815529464,0.548673019484888114
22.5500000000004768,1.2252955111689281,0.52040294813900223
22.6000000000004775,1.2617436498482808,0.489347890580321077
